customer_id,kyc_type,province,city,industry_code,occupation_code,income_cents,sales_cents,account_age,birth_business_age
SYNID0109583272,individual,BC,NEW WESTMINSTER,,42101,-1.0,,6.9,22.22
SYNID0109583296,individual,BC,VANCOUVER,,OTHER,6316300.0,,15.87,37.08
SYNID0109583500,individual,ON,COLLINGWOOD,,OTHER,5266700.0,,6.33,28.35
SYNID0109583506,individual,ON,TORONTO,,RETIRED,-1.0,,31.24,73.94
SYNID0109583685,individual,ON,TORONTO,,STUDENT,7625200.0,,8.06,50.23
SYNID0109583690,individual,other,other,,10019,4348900.0,,10.65,55.54
SYNID0109583717,individual,ON,SCARBOROUGH,,RETIRED,1578600.0,,23.85,76.24
SYNID0109583913,individual,AB,CALGARY,,OTHER,4914100.0,,21.37,41.63
SYNID0109583964,individual,BC,PORT COQUITLAM,,UNEMPLOYED,1000.0,,6.64,64.77
SYNID0109584023,individual,ON,OSHAWA,,STUDENT,1100.0,,10.38,26.65
SYNID0109584212,individual,AB,CALGARY,,75200,12035300.0,,6.62,
SYNID0109584577,individual,other,other,,UNEMPLOYED,1690600.0,,4.33,21.3
SYNID0109584618,individual,BC,NANAIMO,,75200,5082100.0,,14.03,46.87
SYNID0109584680,individual,ON,COBOURG,,SELF_EMPLOYED,-1.0,,16.86,55.01
SYNID0109585004,individual,ON,MISSISSAUGA,,STUDENT,2504400.0,,10.21,25.6
SYNID0109585237,individual,AB,CALGARY,,OTHER,3610800.0,,14.55,48.52
SYNID0109585416,individual,other,other,,OTHER,-1.0,,6.9,54.51
SYNID0109585493,individual,other,other,,RETIRED,1688200.0,,11.58,78.52
SYNID0109585688,individual,ON,TORONTO,,OTHER,3385900.0,,25.18,43.09
SYNID0109585813,individual,BC,NORTH VANCOUVER,,UNEMPLOYED,-1.0,,1.8,43.5
SYNID0109586137,individual,BC,VERNON,,75200,3481100.0,,2.14,49.21
SYNID0109586327,individual,BC,KAMLOOPS,,SELF_EMPLOYED,1910400.0,,14.9,43.43
SYNID0109586379,individual,ON,MARKHAM,,OTHER,9637500.0,,21.94,53.65
SYNID0109586390,individual,other,other,,SELF_EMPLOYED,9931500.0,,12.91,52.74
SYNID0109586426,individual,ON,MARKHAM,,UNEMPLOYED,1100.0,,,67.54
SYNID0109586632,individual,other,other,,RETIRED,1587000.0,,33.26,82.91
SYNID0109587781,individual,AB,EDMONTON,,32124,900.0,,,24.5
SYNID0109587882,individual,other,other,,STUDENT,800.0,,2.84,20.0
SYNID0109588030,individual,other,other,,9201,-1.0,,6.06,23.4
SYNID0109588085,individual,other,other,,RETIRED,842500.0,,15.16,81.21
SYNID0109588368,individual,ON,CAMBRIDGE,,41221,6425900.0,,17.57,39.89
SYNID0109588652,individual,AB,CALGARY,,OTHER,1854200.0,,6.81,37.17
SYNID0109589427,individual,BC,SURREY,,STUDENT,-1.0,,1.65,31.2
SYNID0109589449,individual,other,other,,RETIRED,4604000.0,,30.92,76.37
SYNID0109589684,individual,BC,MAPLE RIDGE,,13111,-1.0,,3.01,28.18
SYNID0109589918,individual,other,other,,11100,2727300.0,,10.67,48.86
SYNID0109589952,individual,ON,VAUGHAN,,OTHER,3298500.0,,32.98,89.7
SYNID0109589996,individual,AB,EDMONTON,,10029,2411400.0,,6.99,29.96
SYNID0109590248,individual,ON,THORNHILL,,14100,2804600.0,,2.17,24.79
SYNID0109591216,individual,BC,VANCOUVER,,OTHER,1617500.0,,5.39,26.91
SYNID0109591546,individual,other,other,,STUDENT,-1.0,,5.81,22.9
SYNID0109592018,individual,other,other,,RETIRED,-1.0,,33.51,64.29
SYNID0109593048,individual,ON,COBOURG,,SELF_EMPLOYED,3758500.0,,9.92,41.56
SYNID0109593416,individual,AB,EDMONTON,,STUDENT,1600.0,,5.02,
SYNID0109593430,individual,other,other,,SELF_EMPLOYED,-1.0,,12.34,39.36
SYNID0109593523,individual,ON,BRAMPTON,,UNEMPLOYED,1815400.0,,32.57,40.07
SYNID0109593771,individual,AB,EDMONTON,,OTHER,800.0,,24.35,46.44
SYNID0109594028,individual,other,other,,RETIRED,1201700.0,,33.7,98.83
SYNID0109594259,individual,ON,LONDON,,SELF_EMPLOYED,7375100.0,,9.95,31.2
SYNID0109594509,individual,AB,CALGARY,,65100,4477600.0,,14.86,48.61
SYNID0109594850,individual,ON,KITCHENER,,RETIRED,2740600.0,,24.61,72.93
SYNID0109595496,individual,BC,PORT COQUITLAM,,SELF_EMPLOYED,-1.0,,,
SYNID0109595512,individual,ON,ETOBICOKE,,SELF_EMPLOYED,-1.0,,,62.54
SYNID0109595526,individual,ON,BURLINGTON,,OTHER,1524800.0,,33.03,57.42
SYNID0109595947,individual,other,other,,14100,7702800.0,,,64.96
SYNID0109596217,individual,ON,RICHMOND HILL,,10019,3240000.0,,15.14,35.25
SYNID0109596351,individual,other,other,,RETIRED,3195500.0,,31.76,69.6
SYNID0109596403,individual,ON,BURLINGTON,,14100,4439200.0,,8.31,48.32
SYNID0109596458,individual,other,other,,UNEMPLOYED,3152400.0,,18.97,64.52
SYNID0109596472,individual,BC,other,,OTHER,-1.0,,7.98,56.21
SYNID0109596863,individual,other,other,,62200,-1.0,,8.18,21.05
SYNID0109597037,individual,other,other,,831,4476800.0,,13.23,
SYNID0109597188,individual,BC,VANCOUVER,,OTHER,2945900.0,,2.67,
SYNID0109597396,individual,other,other,,RETIRED,-1.0,,20.82,81.61
SYNID0109597562,individual,BC,NANAIMO,,RETIRED,1444000.0,,13.65,53.3
SYNID0109597651,individual,ON,MISSISSAUGA,,STUDENT,-1.0,,,32.8
SYNID0109597666,individual,other,other,,RETIRED,4737500.0,,35.12,84.38
SYNID0109597711,individual,ON,BURLINGTON,,OTHER,2904700.0,,28.76,
SYNID0109597917,individual,QC,LAVAL,,STUDENT,1100.0,,2.34,19.58
SYNID0109598214,individual,other,other,,SELF_EMPLOYED,-1.0,,6.35,54.18
SYNID0109598264,individual,other,other,,OTHER,29015800.0,,8.8,65.35
SYNID0109598541,individual,ON,OWEN SOUND,,OTHER,4978000.0,,,42.65
SYNID0109598675,individual,ON,TORONTO,,11102,4269100.0,,8.21,60.99
SYNID0109599134,individual,MB,WINNIPEG,,313,900.0,,,31.46
SYNID0109599140,individual,other,other,,SELF_EMPLOYED,1558300.0,,13.01,41.26
SYNID0109599215,individual,ON,SCARBOROUGH,,OTHER,8925500.0,,25.19,57.89
SYNID0109599335,individual,other,other,,31209,-1.0,,8.62,50.58
SYNID0109599558,individual,SK,REGINA,,OTHER,5003300.0,,6.43,34.66
SYNID0109599657,individual,ON,TORONTO,,RETIRED,3609700.0,,33.81,74.58
SYNID0109599724,individual,ON,BOLTON,,72310,2496900.0,,35.46,52.3
SYNID0109599744,individual,ON,TORONTO,,UNEMPLOYED,-1.0,,28.92,57.05
SYNID0109600013,individual,ON,OSHAWA,,UNEMPLOYED,1400.0,,3.04,57.73
SYNID0109600055,individual,ON,KITCHENER,,RETIRED,800.0,,33.95,64.82
SYNID0109600106,individual,ON,BRANTFORD,,OTHER,3373300.0,,23.44,39.15
SYNID0109600194,individual,other,other,,OTHER,13738500.0,,10.41,36.9
SYNID0109600228,individual,AB,EDMONTON,,RETIRED,-1.0,,37.79,64.18
SYNID0109600286,individual,ON,ST CATHARINES,,11102,-1.0,,2.4,33.02
SYNID0109600397,individual,other,other,,31209,4612100.0,,16.97,60.17
SYNID0109600420,individual,ON,ORILLIA,,STUDENT,-1.0,,6.29,22.35
SYNID0109600489,individual,other,other,,942,-1.0,,2.69,51.85
SYNID0109600515,individual,ON,SARNIA,,STUDENT,-1.0,,3.15,
SYNID0109600695,individual,AB,EDMONTON,,OTHER,1217300.0,,16.63,30.69
SYNID0109600931,individual,NB,QUISPAMSIS,,65100,15517400.0,,28.42,57.53
SYNID0109600956,individual,BC,CHILLIWACK,,20012,25335200.0,,19.36,62.28
SYNID0109600997,individual,other,other,,RETIRED,2917300.0,,12.29,66.93
SYNID0109601161,individual,ON,NIAGARA FALLS,,OTHER,3951100.0,,21.81,62.16
SYNID0109601447,individual,ON,HAMILTON,,31209,-1.0,,2.76,23.09
SYNID0109601533,individual,ON,KITCHENER,,72410,5646100.0,,,59.26
SYNID0109601751,individual,BC,VANCOUVER,,SELF_EMPLOYED,3378700.0,,24.21,57.96
SYNID0109601874,individual,ON,AJAX,,OTHER,3093900.0,,13.48,42.23
SYNID0109602231,individual,BC,SURREY,,OTHER,4075300.0,,10.08,51.82
SYNID0109602365,individual,other,other,,RETIRED,4757400.0,,41.22,68.05
SYNID0109602654,individual,ON,TORONTO,,STUDENT,-1.0,,2.44,28.8
SYNID0109602787,individual,NS,TRURO,,SELF_EMPLOYED,7568500.0,,21.61,74.59
SYNID0109602816,individual,other,other,,44101,7065200.0,,29.52,60.61
SYNID0109602831,individual,other,other,,RETIRED,-1.0,,6.15,66.28
SYNID0109602889,individual,ON,ETOBICOKE,,11101,10794400.0,,7.15,34.0
SYNID0109603283,individual,other,other,,OTHER,6650500.0,,32.62,
SYNID0109603375,individual,other,other,,33109,-1.0,,29.92,40.44
SYNID0109603420,individual,ON,NEWMARKET,,STUDENT,900.0,,6.5,13.61
SYNID0109603444,individual,ON,RICHMOND HILL,,STUDENT,-1.0,,1.84,24.59
SYNID0109603579,individual,ON,WELLAND,,10019,7411500.0,,34.88,59.49
SYNID0109603691,individual,BC,VANCOUVER,,10010,2867200.0,,4.47,35.73
SYNID0109603712,individual,ON,GUELPH,,OTHER,4223200.0,,14.7,33.24
SYNID0109603892,individual,other,other,,OTHER,8005700.0,,25.37,34.62
SYNID0109604256,individual,ON,AURORA,,OTHER,2475400.0,,25.92,51.3
SYNID0109604259,individual,other,other,,RETIRED,1000.0,,26.16,68.44
SYNID0109604283,individual,ON,CAMBRIDGE,,14100,8160300.0,,21.4,28.91
SYNID0109604339,individual,ON,KITCHENER,,32124,-1.0,,8.51,37.36
SYNID0109604378,individual,other,other,,95109,6447800.0,,33.25,54.94
SYNID0109604636,individual,other,other,,STUDENT,800.0,,1.83,18.37
SYNID0109604647,individual,other,other,,95109,8316600.0,,3.07,42.49
SYNID0109604807,individual,other,other,,RETIRED,8437400.0,,32.43,79.5
SYNID0109604968,individual,BC,VICTORIA,,11102,1100.0,,3.97,27.39
SYNID0109604972,individual,ON,BRAMPTON,,OTHER,5217800.0,,30.27,63.88
SYNID0109605120,individual,ON,NORTH YORK,,RETIRED,-1.0,,1.37,42.72
SYNID0109605156,individual,other,other,,63100,-1.0,,7.42,40.63
SYNID0109605383,individual,other,other,,SELF_EMPLOYED,4099600.0,,36.93,61.59
SYNID0109605389,individual,other,other,,10011,6941600.0,,18.91,48.69
SYNID0109605483,individual,AB,CALGARY,,OTHER,6681600.0,,29.62,
SYNID0109605784,individual,ON,STONEY CREEK,,RETIRED,-1.0,,26.59,64.02
SYNID0109605935,individual,ON,NEPEAN,,11201,3461400.0,,9.28,41.23
SYNID0109606109,individual,ON,OTTAWA,,STUDENT,1600.0,,,21.56
SYNID0109606743,individual,SK,SASKATOON,,UNEMPLOYED,5164100.0,,11.18,39.17
SYNID0109606954,individual,SK,SASKATOON,,STUDENT,-1.0,,1.22,19.45
SYNID0109607438,individual,ON,BRANTFORD,,OTHER,-1.0,,7.1,27.2
SYNID0109607495,individual,ON,BRAMPTON,,STUDENT,-1.0,,3.06,25.83
SYNID0109607604,individual,ON,COBOURG,,STUDENT,-1.0,,2.71,26.42
SYNID0109607762,individual,NL,ST. JOHN'S,,OTHER,3351300.0,,6.84,
SYNID0109608664,individual,BC,KELOWNA,,11100,3450900.0,,,33.41
SYNID0109608966,individual,ON,GLOUCESTER,,RETIRED,2494400.0,,28.83,86.0
SYNID0109608988,individual,other,other,,SELF_EMPLOYED,3465600.0,,35.78,66.9
SYNID0109608994,individual,NL,ST. JOHN'S,,OTHER,5040500.0,,4.93,36.68
SYNID0109609134,individual,ON,PETERBOROUGH,,STUDENT,-1.0,,7.3,20.1
SYNID0109609237,individual,BC,VICTORIA,,OTHER,4897100.0,,5.46,27.82
SYNID0109609312,individual,other,other,,RETIRED,1531100.0,,35.04,84.82
SYNID0109609477,individual,ON,BRAMPTON,,STUDENT,-1.0,,1.15,20.74
SYNID0109610347,individual,other,other,,OTHER,-1.0,,20.72,60.82
SYNID0109610390,individual,other,other,,RETIRED,3727600.0,,41.94,73.85
SYNID0109610402,individual,other,other,,UNEMPLOYED,1239600.0,,21.19,38.98
SYNID0109610682,individual,AB,EDMONTON,,44101,6313800.0,,12.51,40.51
SYNID0109610962,individual,MB,WINNIPEG,,UNEMPLOYED,2360300.0,,19.66,26.81
SYNID0109610994,individual,ON,TORONTO,,UNEMPLOYED,900.0,,24.14,36.99
SYNID0109611037,individual,ON,TORONTO,,31209,7241300.0,,14.7,52.49
SYNID0109611251,individual,other,other,,OTHER,6531600.0,,19.81,40.8
SYNID0109611352,individual,NB,SAINT JOHN,,73300,8347700.0,,7.7,
SYNID0109611523,individual,other,other,,OTHER,11478100.0,,25.72,67.44
SYNID0109611660,individual,ON,OAKVILLE,,60010,14038700.0,,30.61,53.85
SYNID0109612387,individual,MB,WINNIPEG,,STUDENT,-1.0,,1.8,26.15
SYNID0109612523,individual,AB,EDMONTON,,72410,7343400.0,,7.91,51.66
SYNID0109612646,individual,other,other,,41101,2681900.0,,,40.05
SYNID0109613077,individual,ON,RICHMOND HILL,,RETIRED,1801300.0,,33.23,73.44
SYNID0109613275,individual,SK,SASKATOON,,41200,1400.0,,3.47,31.81
SYNID0109613361,individual,QC,LAVAL,,RETIRED,-1.0,,33.68,83.85
SYNID0109613616,individual,AB,CALGARY,,UNEMPLOYED,2513700.0,,3.52,
SYNID0109613690,individual,other,other,,313,5129600.0,,2.6,
SYNID0109613831,individual,ON,ARNPRIOR,,STUDENT,900.0,,2.62,
SYNID0109614155,individual,ON,WOODBRIDGE,,OTHER,5829900.0,,23.8,77.15
SYNID0109614218,individual,ON,OTTAWA,,RETIRED,2277700.0,,29.58,83.35
SYNID0109614312,individual,NS,HALIFAX,,STUDENT,-1.0,,5.27,27.42
SYNID0109614437,individual,other,other,,942,-1.0,,13.93,47.29
SYNID0109614497,individual,BC,VANCOUVER,,UNEMPLOYED,1000.0,,2.49,61.92
SYNID0109614758,individual,ON,OTTAWA,,UNEMPLOYED,1500.0,,13.31,64.59
SYNID0109614908,individual,other,other,,75200,5918900.0,,18.08,64.36
SYNID0109615219,individual,ON,MISSISSAUGA,,RETIRED,7813000.0,,33.26,77.99
SYNID0109615266,individual,AB,GRANDE PRAIRIE,,STUDENT,-1.0,,8.74,27.32
SYNID0109615293,individual,other,other,,OTHER,1280500.0,,18.09,36.12
SYNID0109615776,individual,ON,BURLINGTON,,OTHER,4547800.0,,7.42,37.9
SYNID0109615804,individual,QC,MONTREAL,,641,1600.0,,2.05,33.02
SYNID0109615824,individual,BC,PRINCE GEORGE,,OTHER,9869900.0,,7.0,61.39
SYNID0109616038,individual,ON,NEPEAN,,SELF_EMPLOYED,5062800.0,,28.67,53.23
SYNID0109616092,individual,BC,VANCOUVER,,10019,15034300.0,,24.91,37.48
SYNID0109616121,individual,ON,NIAGARA FALLS,,73300,4664800.0,,18.15,37.1
SYNID0109616166,individual,other,other,,72410,9592500.0,,13.72,63.28
SYNID0109616266,individual,NS,HALIFAX,,21300,-1.0,,30.43,52.12
SYNID0109616513,individual,ON,KINGSTON,,OTHER,4200200.0,,23.57,46.69
SYNID0109616575,individual,ON,LONDON,,OTHER,4366200.0,,25.34,46.3
SYNID0109616582,individual,ON,KITCHENER,,UNEMPLOYED,-1.0,,7.08,24.04
SYNID0109616960,individual,ON,CAMBRIDGE,,52120,6748200.0,,24.35,49.94
SYNID0109617013,individual,SK,SASKATOON,,20012,-1.0,,11.0,45.14
SYNID0109617127,individual,ON,MISSISSAUGA,,UNEMPLOYED,3201400.0,,14.5,65.56
SYNID0109617257,individual,AB,EDMONTON,,UNEMPLOYED,-1.0,,,24.94
SYNID0109617961,individual,QC,TERREBONNE,,63100,-1.0,,9.08,66.85
SYNID0109618081,individual,other,other,,RETIRED,2022800.0,,31.2,83.91
SYNID0109618250,individual,QC,MONTREAL,,11102,1000.0,,,24.82
SYNID0109618291,individual,other,other,,942,-1.0,,5.93,
SYNID0109618445,individual,ON,SCARBOROUGH,,RETIRED,4676000.0,,21.95,75.43
SYNID0109618832,individual,ON,BARRIE,,10011,7877100.0,,,60.32
SYNID0109618906,individual,BC,SURREY,,14201,8847700.0,,15.86,46.31
SYNID0109618951,individual,ON,WHITBY,,STUDENT,1300.0,,7.88,28.48
SYNID0109618965,individual,other,other,,OTHER,-1.0,,4.34,40.34
SYNID0109619452,individual,other,other,,OTHER,3198800.0,,29.54,58.34
SYNID0109620125,individual,AB,EDMONTON,,SELF_EMPLOYED,11880500.0,,28.18,60.39
SYNID0109620394,individual,NB,FREDERICTON,,RETIRED,-1.0,,37.25,79.17
SYNID0109620406,individual,ON,MISSISSAUGA,,STUDENT,-1.0,,,
SYNID0109620699,individual,other,other,,OTHER,4569200.0,,6.89,30.18
SYNID0109620925,individual,BC,VANCOUVER,,RETIRED,2290500.0,,33.57,70.38
SYNID0109621253,individual,ON,KITCHENER,,STUDENT,-1.0,,1.2,21.72
SYNID0109621314,individual,ON,OAKVILLE,,UNEMPLOYED,-1.0,,9.0,58.92
SYNID0109621352,individual,AB,EDMONTON,,313,-1.0,,,55.43
SYNID0109621625,individual,other,other,,RETIRED,-1.0,,29.56,72.27
SYNID0109621629,individual,other,other,,60010,3257600.0,,9.6,43.82
SYNID0109621810,individual,ON,OSHAWA,,OTHER,6202800.0,,15.72,38.34
SYNID0109621891,individual,other,other,,SELF_EMPLOYED,3984000.0,,24.48,52.27
SYNID0109621940,individual,NB,SAINT JOHN,,9201,-1.0,,,
SYNID0109623018,individual,AB,CALGARY,,10010,-1.0,,10.29,49.99
SYNID0109623022,individual,other,other,,SELF_EMPLOYED,4415900.0,,37.24,58.69
SYNID0109623560,individual,SK,REGINA,,42202,6270600.0,,9.91,43.97
SYNID0109623668,individual,ON,KITCHENER,,10019,1000.0,,7.85,
SYNID0109623742,individual,ON,ETOBICOKE,,UNEMPLOYED,-1.0,,28.89,65.9
SYNID0109624448,individual,ON,GLOUCESTER,,UNEMPLOYED,3249000.0,,8.41,44.25
SYNID0109624654,individual,ON,NEPEAN,,STUDENT,1400.0,,7.87,13.01
SYNID0109624987,individual,other,other,,RETIRED,2010400.0,,34.78,66.1
SYNID0109625044,individual,ON,LONDON,,STUDENT,-1.0,,3.36,21.83
SYNID0109625468,individual,ON,OAKVILLE,,OTHER,3848400.0,,,34.23
SYNID0109625612,individual,other,other,,STUDENT,-1.0,,13.17,
SYNID0109625690,individual,other,other,,72410,-1.0,,,62.8
SYNID0109626244,individual,ON,BRAMPTON,,65200,-1.0,,2.84,31.1
SYNID0109626806,individual,AB,EDMONTON,,64410,4656400.0,,12.87,
SYNID0109627654,individual,ON,TORONTO,,RETIRED,-1.0,,35.72,91.39
SYNID0109628511,individual,ON,AJAX,,72410,-1.0,,5.05,32.55
SYNID0109628777,individual,AB,EDMONTON,,UNEMPLOYED,-1.0,,10.59,30.48
SYNID0109628981,individual,other,other,,RETIRED,5217300.0,,26.06,61.56
SYNID0109629294,individual,ON,WINDSOR,,OTHER,1400.0,,5.07,56.21
SYNID0109629733,individual,ON,OTTAWA,,SELF_EMPLOYED,8953000.0,,7.79,40.65
SYNID0109629840,individual,AB,EDMONTON,,10011,6517500.0,,4.43,29.66
SYNID0109630367,individual,ON,TORONTO,,UNEMPLOYED,800.0,,,21.03
SYNID0109630579,individual,ON,WINDSOR,,SELF_EMPLOYED,2559500.0,,28.59,61.64
SYNID0109630929,individual,ON,TORONTO,,44100,5477000.0,,14.78,34.19
SYNID0109630976,individual,other,other,,SELF_EMPLOYED,1584300.0,,19.33,31.74
SYNID0109631015,individual,QC,MONTREAL,,UNEMPLOYED,2239500.0,,13.38,76.13
SYNID0109631224,individual,other,other,,22221,-1.0,,11.03,28.7
SYNID0109631262,individual,BC,VANCOUVER,,UNEMPLOYED,6326100.0,,12.99,55.35
SYNID0109631382,individual,AB,EDMONTON,,SELF_EMPLOYED,-1.0,,,
SYNID0109631850,individual,other,other,,UNEMPLOYED,1600.0,,33.67,64.58
SYNID0109631956,individual,ON,ETOBICOKE,,RETIRED,8874900.0,,20.47,64.28
SYNID0109632620,individual,AB,EDMONTON,,OTHER,800.0,,15.8,33.68
SYNID0109632673,individual,ON,BARRIE,,RETIRED,3065400.0,,33.56,76.04
SYNID0109632704,individual,AB,EDMONTON,,OTHER,2972900.0,,3.81,30.79
SYNID0109632739,individual,ON,ETOBICOKE,,20011,156800.0,,25.99,50.48
SYNID0109632962,individual,ON,GEORGETOWN,,RETIRED,-1.0,,5.45,75.95
SYNID0109633016,individual,ON,SUDBURY,,2222,2450000.0,,6.5,21.55
SYNID0109633066,individual,AB,EDMONTON,,33102,3150000.0,,4.47,24.35
SYNID0109633130,individual,AB,EDMONTON,,65201,-1.0,,7.55,59.71
SYNID0109633200,individual,BC,VANCOUVER,,OTHER,2177900.0,,11.66,43.79
SYNID0109633295,individual,QC,MONTREAL,,SELF_EMPLOYED,1300.0,,1.94,40.26
SYNID0109633323,individual,ON,MISSISSAUGA,,OTHER,3797900.0,,18.84,40.44
SYNID0109633367,individual,other,other,,44101,13945800.0,,17.74,47.45
SYNID0109633469,individual,ON,WINDSOR,,STUDENT,-1.0,,2.7,22.92
SYNID0109633778,individual,other,other,,63100,6606100.0,,22.81,64.17
SYNID0109633784,individual,other,other,,OTHER,-1.0,,6.91,26.76
SYNID0109633879,individual,ON,TORONTO,,OTHER,1300.0,,2.61,22.86
SYNID0109633929,individual,ON,MISSISSAUGA,,14200,4033700.0,,30.5,64.5
SYNID0109634002,individual,ON,TORONTO,,OTHER,-1.0,,27.12,
SYNID0109634009,individual,ON,BARRIE,,10019,2938200.0,,20.3,51.71
SYNID0109634053,individual,ON,TORONTO,,65100,6269900.0,,17.2,47.11
SYNID0109634096,individual,other,other,,22221,4900000.0,,24.42,52.02
SYNID0109634232,individual,ON,MISSISSAUGA,,10011,8946600.0,,8.21,33.85
SYNID0109634403,individual,ON,TORONTO,,12010,5620600.0,,5.6,29.24
SYNID0109634592,individual,BC,SURREY,,0,10089000.0,,3.6,34.82
SYNID0109634652,individual,other,other,,RETIRED,875300.0,,7.49,76.12
SYNID0109634672,individual,QC,MONTREAL,,OTHER,3755600.0,,7.59,29.49
SYNID0109634904,individual,ON,WINDSOR,,20012,6894400.0,,12.91,33.89
SYNID0109635036,individual,NL,MOUNT PEARL,,10019,3222400.0,,14.96,57.51
SYNID0109635172,individual,ON,BRAMPTON,,RETIRED,-1.0,,18.75,87.7
SYNID0109635331,individual,other,other,,SELF_EMPLOYED,3424200.0,,28.69,50.88
SYNID0109635436,individual,BC,VERNON,,UNEMPLOYED,1300.0,,4.14,66.01
SYNID0109635464,individual,ON,OTTAWA,,OTHER,-1.0,,2.31,
SYNID0109635499,individual,QC,LAVAL,,STUDENT,557200.0,,17.77,21.37
SYNID0109635504,individual,other,other,,OTHER,1600.0,,10.37,28.45
SYNID0109635658,individual,other,other,,73300,-1.0,,13.77,36.19
SYNID0109635925,individual,other,other,,10019,4392200.0,,29.65,59.92
SYNID0109636155,individual,BC,VICTORIA,,60010,-1.0,,13.2,26.26
SYNID0109636168,individual,other,other,,65201,-1.0,,6.41,30.23
SYNID0109636410,individual,AB,FORT MCMURRAY,,OTHER,3151300.0,,4.27,36.18
SYNID0109636490,individual,ON,BRAMPTON,,OTHER,4209400.0,,1.85,38.13
SYNID0109636546,individual,other,other,,OTHER,2232800.0,,38.27,
SYNID0109636624,individual,BC,BURNABY,,41200,-1.0,,,
SYNID0109636752,individual,NB,SAINT JOHN,,OTHER,8738100.0,,12.96,52.51
SYNID0109636755,individual,QC,LAVAL,,75110,-1.0,,2.02,39.48
SYNID0109636832,individual,MB,WINNIPEG,,OTHER,7699100.0,,14.21,37.69
SYNID0109637785,individual,other,other,,OTHER,3544600.0,,24.09,50.71
SYNID0109637903,individual,NB,MONCTON,,STUDENT,-1.0,,2.04,22.06
SYNID0109638129,individual,AB,CALGARY,,SELF_EMPLOYED,-1.0,,6.06,38.48
SYNID0109638237,individual,ON,BOLTON,,RETIRED,12328900.0,,5.91,75.33
SYNID0109638327,individual,ON,RICHMOND HILL,,11100,9453700.0,,21.04,32.73
SYNID0109638718,individual,other,other,,SELF_EMPLOYED,-1.0,,10.59,47.72
SYNID0109639205,individual,ON,TORONTO,,14100,4409200.0,,8.87,50.71
SYNID0109639337,individual,ON,TORONTO,,UNEMPLOYED,-1.0,,3.5,28.01
SYNID0109639598,individual,AB,CALGARY,,63101,13301800.0,,24.01,
SYNID0109639974,individual,other,other,,RETIRED,3924100.0,,28.47,86.17
SYNID0109639995,individual,ON,BRAMPTON,,SELF_EMPLOYED,-1.0,,17.49,44.53
SYNID0109640184,individual,AB,CALGARY,,63210,-1.0,,3.29,30.86
SYNID0109640341,individual,other,other,,RETIRED,2064700.0,,30.38,92.38
SYNID0109640489,individual,BC,SURREY,,UNEMPLOYED,-1.0,,,39.53
SYNID0109640576,individual,ON,SCARBOROUGH,,313,5697100.0,,25.76,64.6
SYNID0109640764,individual,ON,MISSISSAUGA,,OTHER,8262000.0,,30.97,53.16
SYNID0109641359,individual,other,other,,OTHER,-1.0,,,
SYNID0109641395,individual,other,other,,OTHER,27868900.0,,21.68,
SYNID0109641506,individual,BC,SURREY,,70010,-1.0,,2.11,26.9
SYNID0109641757,individual,BC,SURREY,,UNEMPLOYED,-1.0,,4.41,23.1
SYNID0109641820,individual,AB,CALGARY,,RETIRED,1009400.0,,,69.81
SYNID0109642022,individual,ON,TORONTO,,73300,-1.0,,11.31,59.42
SYNID0109642097,individual,ON,BRAMPTON,,STUDENT,-1.0,,2.61,20.71
SYNID0109642143,individual,ON,HAMILTON,,OTHER,2402000.0,,28.74,51.07
SYNID0109642580,individual,ON,LONDON,,OTHER,6077400.0,,11.8,33.61
SYNID0109642782,individual,other,other,,10019,544300.0,,27.3,59.49
SYNID0109643068,individual,other,other,,72106,-1.0,,5.81,23.14
SYNID0109643159,individual,other,other,,41221,4938800.0,,5.96,24.05
SYNID0109643583,individual,ON,AJAX,,63100,7317800.0,,26.64,62.06
SYNID0109643713,individual,AB,LEDUC,,41221,-1.0,,17.7,41.41
SYNID0109644676,individual,other,other,,6004,86400.0,,15.4,26.91
SYNID0109644679,individual,other,other,,OTHER,-1.0,,24.95,60.48
SYNID0109644795,individual,other,other,,90010,1692000.0,,,52.11
SYNID0109644812,individual,ON,AJAX,,STUDENT,-1.0,,4.94,24.93
SYNID0109645066,individual,other,other,,63200,12629300.0,,15.65,43.46
SYNID0109645545,individual,ON,WOODBRIDGE,,UNEMPLOYED,800.0,,6.98,53.62
SYNID0109645609,individual,other,other,,SELF_EMPLOYED,-1.0,,9.02,59.96
SYNID0109645653,individual,other,other,,RETIRED,4175000.0,,30.78,76.71
SYNID0109645690,individual,ON,WELLAND,,,9979600.0,,11.97,38.31
SYNID0109645731,individual,BC,SURREY,,11201,3255800.0,,18.63,33.2
SYNID0109645955,individual,other,other,,STUDENT,-1.0,,5.98,
SYNID0109646404,individual,ON,TORONTO,,73300,-1.0,,1.79,30.02
SYNID0109646438,individual,ON,OTTAWA,,70010,3383300.0,,11.82,54.26
SYNID0109646499,individual,BC,VICTORIA,,70010,5150300.0,,24.72,49.56
SYNID0109647048,individual,AB,SHERWOOD PARK,,RETIRED,1152100.0,,33.08,
SYNID0109647195,individual,ON,MARKHAM,,RETIRED,1719800.0,,11.49,
SYNID0109647225,individual,other,other,,OTHER,1479700.0,,8.81,25.44
SYNID0109647734,individual,MB,WINNIPEG,,OTHER,-1.0,,5.05,31.55
