"customer_id","cluster_raw","cluster_num","kyc_type"
"SYNID0108623733","global_3",3,"individual"
"SYNID0108623782","global_3",3,"individual"
"SYNID0108623923","global_4",4,"individual"
"SYNID0108624090","global_4",4,"individual"
"SYNID0108624109","global_4",4,"individual"
"SYNID0108624251","global_3",3,"individual"
"SYNID0108624414","global_3",3,"individual"
"SYNID0108624438","global_4",4,"individual"
"SYNID0108624723","global_3",3,"individual"
"SYNID0108625083","global_4",4,"individual"
"SYNID0108625298","global_4",4,"individual"
"SYNID0108625433","global_4",4,"individual"
"SYNID0108625586","global_4",4,"individual"
"SYNID0108625987","global_4",4,"individual"
"SYNID0108626018","global_4",4,"individual"
"SYNID0108626062","global_4",4,"individual"
"SYNID0108626090","global_3",3,"individual"
"SYNID0108626286","global_4",4,"individual"
"SYNID0108626578","global_4",4,"individual"
"SYNID0108626877","global_3",3,"individual"
"SYNID0108627260","global_1",1,"individual"
"SYNID0108627362","global_4",4,"individual"
"SYNID0108627395","global_4",4,"individual"
"SYNID0108627684","global_4",4,"individual"
"SYNID0108627746","global_4",4,"individual"
"SYNID0108628021","global_4",4,"individual"
"SYNID0108628106","global_3",3,"individual"
"SYNID0108628235","global_3",3,"individual"
"SYNID0108628237","global_3",3,"individual"
"SYNID0108628543","global_3",3,"individual"
"SYNID0108628565","global_3",3,"individual"
"SYNID0108628707","global_3",3,"individual"
"SYNID0108628905","global_3",3,"individual"
"SYNID0108629186","global_1",1,"individual"
"SYNID0108629292","global_4",4,"individual"
"SYNID0108629298","global_3",3,"individual"
"SYNID0108629315","global_4",4,"individual"
"SYNID0108629942","global_4",4,"individual"
"SYNID0108630015","global_4",4,"individual"
"SYNID0108630023","global_3",3,"individual"
"SYNID0108630034","global_4",4,"individual"
"SYNID0108630515","global_3",3,"individual"
"SYNID0108630698","global_4",4,"individual"
"SYNID0108630948","global_4",4,"individual"
"SYNID0108631000","global_4",4,"individual"
"SYNID0108631013","global_4",4,"individual"
"SYNID0108631113","global_4",4,"individual"
"SYNID0108631331","global_4",4,"individual"
"SYNID0108631368","global_4",4,"individual"
"SYNID0108631467","global_3",3,"individual"
"SYNID0108631517","global_3",3,"individual"
"SYNID0108631530","global_4",4,"individual"
"SYNID0108631813","global_4",4,"individual"
"SYNID0108632014","global_3",3,"individual"
"SYNID0108632082","global_3",3,"individual"
"SYNID0108632516","global_3",3,"individual"
"SYNID0108632686","global_3",3,"individual"
"SYNID0108632826","global_4",4,"individual"
"SYNID0108632927","global_4",4,"individual"
"SYNID0108633000","global_4",4,"individual"
"SYNID0108633122","global_4",4,"individual"
"SYNID0108633495","global_3",3,"individual"
"SYNID0108633660","global_4",4,"individual"
"SYNID0108633780","global_4",4,"individual"
"SYNID0108633783","global_4",4,"individual"
"SYNID0108634174","global_4",4,"individual"
"SYNID0108634325","global_4",4,"individual"
"SYNID0108634651","global_4",4,"individual"
"SYNID0108634744","global_3",3,"individual"
"SYNID0108634887","global_3",3,"individual"
"SYNID0108634903","global_1",1,"individual"
"SYNID0108635009","global_3",3,"individual"
"SYNID0108635098","global_4",4,"individual"
"SYNID0108635264","global_4",4,"individual"
"SYNID0108635389","global_4",4,"individual"
"SYNID0108635783","global_4",4,"individual"
"SYNID0108636623","global_3",3,"individual"
"SYNID0108637089","global_4",4,"individual"
"SYNID0108637115","global_4",4,"individual"
"SYNID0108637410","global_3",3,"individual"
"SYNID0108637466","global_3",3,"individual"
"SYNID0108637641","global_3",3,"individual"
"SYNID0108637774","global_1",1,"individual"
"SYNID0108637824","global_4",4,"individual"
"SYNID0108638051","global_4",4,"individual"
"SYNID0108638278","global_3",3,"individual"
"SYNID0108638321","global_4",4,"individual"
"SYNID0108638396","global_3",3,"individual"
"SYNID0108638807","global_4",4,"individual"
"SYNID0108638809","global_1",1,"individual"
"SYNID0108638854","global_3",3,"individual"
"SYNID0108638906","global_3",3,"individual"
"SYNID0108638993","global_4",4,"individual"
"SYNID0108639016","global_3",3,"individual"
"SYNID0108639339","global_3",3,"individual"
"SYNID0108639458","global_3",3,"individual"
"SYNID0108639741","global_4",4,"individual"
"SYNID0108639841","global_3",3,"individual"
"SYNID0108639914","global_3",3,"individual"
"SYNID0108640002","global_3",3,"individual"
"SYNID0108640027","global_1",1,"individual"
"SYNID0108640137","global_4",4,"individual"
"SYNID0108640290","global_3",3,"individual"
"SYNID0108640782","global_4",4,"individual"
"SYNID0108640922","global_1",1,"individual"
"SYNID0108641160","global_3",3,"individual"
"SYNID0108641468","global_3",3,"individual"
"SYNID0108641559","global_4",4,"individual"
"SYNID0108641687","global_4",4,"individual"
"SYNID0108642093","global_4",4,"individual"
"SYNID0108642161","global_4",4,"individual"
"SYNID0108642351","global_4",4,"individual"
"SYNID0108642505","global_1",1,"individual"
"SYNID0108642530","global_3",3,"individual"
"SYNID0108642735","global_4",4,"individual"
"SYNID0108642770","global_4",4,"individual"
"SYNID0108642853","global_4",4,"individual"
"SYNID0108642990","global_3",3,"individual"
"SYNID0108643259","global_3",3,"individual"
"SYNID0108643559","global_4",4,"individual"
"SYNID0108643671","global_4",4,"individual"
"SYNID0108643794","global_3",3,"individual"
"SYNID0108644072","global_3",3,"individual"
"SYNID0108644286","global_4",4,"individual"
"SYNID0108644315","global_3",3,"individual"
"SYNID0108644392","global_3",3,"individual"
"SYNID0108644410","global_3",3,"individual"
"SYNID0108644928","global_4",4,"individual"
"SYNID0108645063","global_4",4,"individual"
"SYNID0108645650","global_4",4,"individual"
"SYNID0108645747","global_4",4,"individual"
"SYNID0108645918","global_3",3,"individual"
"SYNID0108645970","global_3",3,"individual"
"SYNID0108646105","global_3",3,"individual"
"SYNID0108646109","global_4",4,"individual"
"SYNID0108646125","global_4",4,"individual"
"SYNID0108646507","global_4",4,"individual"
"SYNID0108647028","global_1",1,"individual"
"SYNID0108647220","global_4",4,"individual"
"SYNID0108647554","global_1",1,"individual"
"SYNID0108647640","global_4",4,"individual"
"SYNID0108647810","global_4",4,"individual"
"SYNID0108647871","global_4",4,"individual"
"SYNID0108647937","global_1",1,"individual"
"SYNID0108648311","global_3",3,"individual"
"SYNID0108649175","global_3",3,"individual"
"SYNID0108649669","global_4",4,"individual"
"SYNID0108649814","global_4",4,"individual"
"SYNID0108650604","global_3",3,"individual"
"SYNID0108650649","global_4",4,"individual"
"SYNID0108650679","global_4",4,"individual"
"SYNID0108650723","global_3",3,"individual"
"SYNID0108650961","global_4",4,"individual"
"SYNID0108651463","global_3",3,"individual"
"SYNID0108651579","global_1",1,"individual"
"SYNID0108652334","global_3",3,"individual"
"SYNID0108652594","global_3",3,"individual"
"SYNID0108652712","global_4",4,"individual"
"SYNID0108652938","global_3",3,"individual"
"SYNID0108653062","global_3",3,"individual"
"SYNID0108653077","global_4",4,"individual"
"SYNID0108653098","global_4",4,"individual"
"SYNID0108653311","global_4",4,"individual"
"SYNID0108653366","global_4",4,"individual"
"SYNID0108654119","global_1",1,"individual"
"SYNID0108654414","global_4",4,"individual"
"SYNID0108654517","global_4",4,"individual"
"SYNID0108654682","global_3",3,"individual"
"SYNID0108654856","global_4",4,"individual"
"SYNID0108654878","global_3",3,"individual"
"SYNID0108654913","global_3",3,"individual"
"SYNID0108654946","global_4",4,"individual"
"SYNID0108655087","global_4",4,"individual"
"SYNID0108655129","global_3",3,"individual"
"SYNID0108655454","global_3",3,"individual"
"SYNID0108655667","global_3",3,"individual"
"SYNID0108655761","global_4",4,"individual"
"SYNID0108655794","global_3",3,"individual"
"SYNID0108655875","global_3",3,"individual"
"SYNID0108655882","global_4",4,"individual"
"SYNID0108656087","global_3",3,"individual"
"SYNID0108656503","global_3",3,"individual"
"SYNID0108656895","global_3",3,"individual"
"SYNID0108657092","global_1",1,"individual"
"SYNID0108657100","global_4",4,"individual"
"SYNID0108657265","global_3",3,"individual"
"SYNID0108657733","global_4",4,"individual"
"SYNID0108658133","global_4",4,"individual"
"SYNID0108658305","global_3",3,"individual"
"SYNID0108658345","global_3",3,"individual"
"SYNID0108658625","global_3",3,"individual"
"SYNID0108658738","global_3",3,"individual"
"SYNID0108659014","global_1",1,"individual"
"SYNID0108659374","global_4",4,"individual"
"SYNID0108659471","global_4",4,"individual"
"SYNID0108659476","global_4",4,"individual"
"SYNID0108659631","global_4",4,"individual"
"SYNID0108659673","global_4",4,"individual"
"SYNID0108659688","global_4",4,"individual"
"SYNID0108659847","global_3",3,"individual"
"SYNID0108659919","global_4",4,"individual"
"SYNID0108660083","global_3",3,"individual"
"SYNID0108660120","global_4",4,"individual"
"SYNID0108660144","global_4",4,"individual"
"SYNID0108660154","global_3",3,"individual"
"SYNID0108661234","global_4",4,"individual"
"SYNID0108661469","global_4",4,"individual"
"SYNID0108661542","global_3",3,"individual"
"SYNID0108662245","global_1",1,"individual"
"SYNID0108662405","global_4",4,"individual"
"SYNID0108662529","global_4",4,"individual"
"SYNID0108662923","global_4",4,"individual"
"SYNID0108662954","global_4",4,"individual"
"SYNID0108663031","global_4",4,"individual"
"SYNID0108663342","global_1",1,"individual"
"SYNID0108663416","global_4",4,"individual"
"SYNID0108663596","global_4",4,"individual"
"SYNID0108663736","global_4",4,"individual"
"SYNID0108663945","global_4",4,"individual"
"SYNID0108663991","global_3",3,"individual"
"SYNID0108664065","global_4",4,"individual"
"SYNID0108664448","global_4",4,"individual"
"SYNID0108664452","global_4",4,"individual"
"SYNID0108664472","global_4",4,"individual"
"SYNID0108664492","global_3",3,"individual"
"SYNID0108664965","global_4",4,"individual"
"SYNID0108664986","global_4",4,"individual"
"SYNID0108665064","global_4",4,"individual"
"SYNID0108665191","global_4",4,"individual"
"SYNID0108665254","global_3",3,"individual"
"SYNID0108665432","global_3",3,"individual"
"SYNID0108665544","global_4",4,"individual"
"SYNID0108665702","global_4",4,"individual"
"SYNID0108665715","global_4",4,"individual"
"SYNID0108665979","global_4",4,"individual"
"SYNID0108666225","global_4",4,"individual"
"SYNID0108666239","global_3",3,"individual"
"SYNID0108666241","global_4",4,"individual"
"SYNID0108666313","global_3",3,"individual"
"SYNID0108666471","global_4",4,"individual"
"SYNID0108667128","global_4",4,"individual"
"SYNID0108667445","global_1",1,"individual"
"SYNID0108667703","global_4",4,"individual"
"SYNID0108668017","global_4",4,"individual"
"SYNID0108668346","global_4",4,"individual"
"SYNID0108668996","global_4",4,"individual"
"SYNID0108669154","global_4",4,"individual"
"SYNID0108669268","global_3",3,"individual"
"SYNID0108669569","global_4",4,"individual"
"SYNID0108669585","global_4",4,"individual"
"SYNID0108669649","global_4",4,"individual"
"SYNID0108669774","global_4",4,"individual"
"SYNID0108670031","global_4",4,"individual"
"SYNID0108670050","global_3",3,"individual"
"SYNID0108670357","global_4",4,"individual"
"SYNID0108670659","global_4",4,"individual"
"SYNID0108670744","global_4",4,"individual"
"SYNID0108670767","global_4",4,"individual"
"SYNID0108670928","global_4",4,"individual"
"SYNID0108671161","global_1",1,"individual"
"SYNID0108671357","global_4",4,"individual"
"SYNID0108671439","global_4",4,"individual"
"SYNID0108671671","global_3",3,"individual"
"SYNID0108671886","global_4",4,"individual"
"SYNID0108672013","global_4",4,"individual"
"SYNID0108672332","global_3",3,"individual"
"SYNID0108672539","global_3",3,"individual"
"SYNID0108672799","global_4",4,"individual"
"SYNID0108673129","global_3",3,"individual"
"SYNID0108673291","global_3",3,"individual"
"SYNID0108673449","global_3",3,"individual"
"SYNID0108673503","global_4",4,"individual"
"SYNID0108673640","global_3",3,"individual"
"SYNID0108673959","global_1",1,"individual"
"SYNID0108674347","global_3",3,"individual"
"SYNID0108674510","global_4",4,"individual"
"SYNID0108674513","global_3",3,"individual"
"SYNID0108674933","global_4",4,"individual"
"SYNID0108675019","global_4",4,"individual"
"SYNID0108675159","global_3",3,"individual"
"SYNID0108675506","global_3",3,"individual"
"SYNID0108675770","global_4",4,"individual"
"SYNID0108676115","global_4",4,"individual"
"SYNID0108676505","global_4",4,"individual"
"SYNID0108676731","global_1",1,"individual"
"SYNID0108676906","global_3",3,"individual"
"SYNID0108677254","global_4",4,"individual"
"SYNID0108677371","global_3",3,"individual"
"SYNID0108677381","global_3",3,"individual"
"SYNID0108677401","global_4",4,"individual"
"SYNID0108677494","global_4",4,"individual"
"SYNID0108677607","global_4",4,"individual"
"SYNID0108677959","global_4",4,"individual"
"SYNID0108678246","global_4",4,"individual"
"SYNID0108678339","global_3",3,"individual"
"SYNID0108678723","global_1",1,"individual"
"SYNID0108678817","global_3",3,"individual"
"SYNID0108679244","global_3",3,"individual"
"SYNID0108679756","global_4",4,"individual"
"SYNID0108680284","global_1",1,"individual"
"SYNID0108680489","global_4",4,"individual"
"SYNID0108681078","global_3",3,"individual"
"SYNID0108681511","global_4",4,"individual"
"SYNID0108681787","global_4",4,"individual"
"SYNID0108682085","global_4",4,"individual"
"SYNID0108682209","global_3",3,"individual"
"SYNID0108682222","global_4",4,"individual"
"SYNID0108682306","global_1",1,"individual"
"SYNID0108682454","global_4",4,"individual"
"SYNID0108682864","global_4",4,"individual"
"SYNID0108683289","global_4",4,"individual"
"SYNID0108683646","global_4",4,"individual"
"SYNID0108683950","global_4",4,"individual"
"SYNID0108684044","global_3",3,"individual"
"SYNID0108684048","global_3",3,"individual"
"SYNID0108684101","global_1",1,"individual"
"SYNID0108684608","global_4",4,"individual"
"SYNID0108684726","global_3",3,"individual"
"SYNID0108685572","global_3",3,"individual"
"SYNID0108685937","global_4",4,"individual"
"SYNID0108686136","global_4",4,"individual"
"SYNID0108686143","global_4",4,"individual"
"SYNID0108686480","global_3",3,"individual"
"SYNID0108686586","global_3",3,"individual"
"SYNID0108686758","global_1",1,"individual"
"SYNID0108686806","global_3",3,"individual"
"SYNID0108686949","global_4",4,"individual"
"SYNID0108687014","global_3",3,"individual"
"SYNID0108687026","global_4",4,"individual"
"SYNID0108687207","global_4",4,"individual"
"SYNID0108687277","global_4",4,"individual"
"SYNID0108687352","global_1",1,"individual"
"SYNID0108687406","global_3",3,"individual"
"SYNID0108687457","global_4",4,"individual"
"SYNID0108687525","global_4",4,"individual"
"SYNID0108687648","global_4",4,"individual"
"SYNID0108687684","global_3",3,"individual"
"SYNID0108687690","global_1",1,"individual"
"SYNID0108687844","global_4",4,"individual"
"SYNID0108687948","global_3",3,"individual"
"SYNID0108688023","global_4",4,"individual"
"SYNID0108688070","global_4",4,"individual"
"SYNID0108688787","global_3",3,"individual"
"SYNID0108689019","global_3",3,"individual"
"SYNID0108689245","global_4",4,"individual"
"SYNID0108689819","global_3",3,"individual"
"SYNID0108689860","global_4",4,"individual"
"SYNID0108689916","global_3",3,"individual"
"SYNID0108690372","global_3",3,"individual"
"SYNID0108690733","global_4",4,"individual"
"SYNID0108690746","global_4",4,"individual"
"SYNID0108690749","global_4",4,"individual"
"SYNID0108690792","global_1",1,"individual"
"SYNID0108690850","global_4",4,"individual"
"SYNID0108691225","global_3",3,"individual"
"SYNID0108691421","global_4",4,"individual"
"SYNID0108692084","global_4",4,"individual"
"SYNID0108692099","global_3",3,"individual"
"SYNID0108692392","global_3",3,"individual"
"SYNID0108692714","global_3",3,"individual"
"SYNID0108692993","global_4",4,"individual"
"SYNID0108693908","global_4",4,"individual"
"SYNID0108694100","global_1",1,"individual"
"SYNID0108694290","global_4",4,"individual"
"SYNID0108694448","global_4",4,"individual"
"SYNID0108694538","global_4",4,"individual"
"SYNID0108694616","global_3",3,"individual"
"SYNID0108694758","global_4",4,"individual"
"SYNID0108694861","global_4",4,"individual"
"SYNID0108695137","global_4",4,"individual"
"SYNID0108695378","global_4",4,"individual"
"SYNID0108695942","global_4",4,"individual"
"SYNID0108696301","global_4",4,"individual"
"SYNID0108696728","global_4",4,"individual"
"SYNID0108696833","global_3",3,"individual"
"SYNID0108696967","global_4",4,"individual"
"SYNID0108697175","global_4",4,"individual"
"SYNID0108697367","global_4",4,"individual"
"SYNID0108697478","global_3",3,"individual"
"SYNID0108697574","global_4",4,"individual"
"SYNID0108697772","global_4",4,"individual"
"SYNID0108697823","global_3",3,"individual"
"SYNID0108697834","global_3",3,"individual"
"SYNID0108698113","global_3",3,"individual"
"SYNID0108698210","global_3",3,"individual"
"SYNID0108698860","global_4",4,"individual"
"SYNID0108699119","global_3",3,"individual"
"SYNID0108699324","global_3",3,"individual"
"SYNID0108700402","global_4",4,"individual"
"SYNID0108700810","global_4",4,"individual"
"SYNID0108700831","global_4",4,"individual"
"SYNID0108701001","global_4",4,"individual"
"SYNID0108701032","global_4",4,"individual"
"SYNID0108701152","global_3",3,"individual"
"SYNID0108701279","global_3",3,"individual"
"SYNID0108701301","global_1",1,"individual"
"SYNID0108701456","global_3",3,"individual"
"SYNID0108701457","global_4",4,"individual"
"SYNID0108701499","global_4",4,"individual"
"SYNID0108701598","global_4",4,"individual"
"SYNID0108701603","global_3",3,"individual"
"SYNID0108701802","global_4",4,"individual"
"SYNID0108702041","global_4",4,"individual"
"SYNID0108702077","global_3",3,"individual"
"SYNID0108702444","global_4",4,"individual"
"SYNID0108702497","global_4",4,"individual"
"SYNID0108702813","global_4",4,"individual"
"SYNID0108703052","global_3",3,"individual"
"SYNID0108703289","global_4",4,"individual"
"SYNID0108703453","global_4",4,"individual"
"SYNID0108703559","global_4",4,"individual"
"SYNID0108703695","global_3",3,"individual"
"SYNID0108703817","global_3",3,"individual"
"SYNID0108704202","global_3",3,"individual"
"SYNID0108704246","global_3",3,"individual"
"SYNID0108704332","global_3",3,"individual"
"SYNID0108704374","global_4",4,"individual"
"SYNID0108704438","global_4",4,"individual"
"SYNID0108705279","global_4",4,"individual"
"SYNID0108705280","global_4",4,"individual"
"SYNID0108705468","global_4",4,"individual"
"SYNID0108706143","global_4",4,"individual"
"SYNID0108706307","global_4",4,"individual"
"SYNID0108706441","global_3",3,"individual"
"SYNID0108706736","global_3",3,"individual"
"SYNID0108706777","global_4",4,"individual"
"SYNID0108706844","global_3",3,"individual"
"SYNID0108706860","global_4",4,"individual"
"SYNID0108707077","global_3",3,"individual"
"SYNID0108707420","global_4",4,"individual"
"SYNID0108708302","global_4",4,"individual"
"SYNID0108708382","global_4",4,"individual"
"SYNID0108708485","global_4",4,"individual"
"SYNID0108708526","global_3",3,"individual"
"SYNID0108708546","global_3",3,"individual"
"SYNID0108708626","global_4",4,"individual"
"SYNID0108709030","global_1",1,"individual"
"SYNID0108709052","global_3",3,"individual"
"SYNID0108709469","global_4",4,"individual"
"SYNID0108709569","global_4",4,"individual"
"SYNID0108709906","global_3",3,"individual"
"SYNID0108709968","global_4",4,"individual"
"SYNID0108710588","global_4",4,"individual"
"SYNID0108710655","global_1",1,"individual"
"SYNID0108710852","global_4",4,"individual"
"SYNID0108711045","global_3",3,"individual"
"SYNID0108711204","global_1",1,"individual"
"SYNID0108711357","global_4",4,"individual"
"SYNID0108711469","global_3",3,"individual"
"SYNID0108711501","global_4",4,"individual"
"SYNID0108711521","global_3",3,"individual"
"SYNID0108711582","global_4",4,"individual"
"SYNID0108711686","global_3",3,"individual"
"SYNID0108711694","global_4",4,"individual"
"SYNID0108711891","global_4",4,"individual"
"SYNID0108712040","global_4",4,"individual"
"SYNID0108712307","global_3",3,"individual"
"SYNID0108712323","global_4",4,"individual"
"SYNID0108713326","global_4",4,"individual"
"SYNID0108713382","global_4",4,"individual"
"SYNID0108713646","global_3",3,"individual"
"SYNID0108713667","global_4",4,"individual"
"SYNID0108713833","global_3",3,"individual"
"SYNID0108713931","global_3",3,"individual"
"SYNID0108713954","global_4",4,"individual"
"SYNID0108713957","global_4",4,"individual"
"SYNID0108714091","global_3",3,"individual"
"SYNID0108714305","global_1",1,"individual"
"SYNID0108714919","global_1",1,"individual"
"SYNID0108715605","global_4",4,"individual"
"SYNID0108715619","global_3",3,"individual"
"SYNID0108715941","global_4",4,"individual"
"SYNID0108716064","global_4",4,"individual"
"SYNID0108716184","global_4",4,"individual"
"SYNID0108716266","global_4",4,"individual"
"SYNID0108716336","global_3",3,"individual"
"SYNID0108716982","global_4",4,"individual"
"SYNID0108718215","global_4",4,"individual"
"SYNID0108718273","global_4",4,"individual"
"SYNID0108718613","global_3",3,"individual"
"SYNID0108719352","global_4",4,"individual"
"SYNID0108719992","global_4",4,"individual"
"SYNID0108720567","global_4",4,"individual"
"SYNID0108721072","global_3",3,"individual"
"SYNID0108721289","global_4",4,"individual"
"SYNID0108721369","global_3",3,"individual"
"SYNID0108721451","global_3",3,"individual"
"SYNID0108721485","global_1",1,"individual"
"SYNID0108721611","global_1",1,"individual"
"SYNID0108721655","global_3",3,"individual"
"SYNID0108721735","global_4",4,"individual"
"SYNID0108721800","global_4",4,"individual"
"SYNID0108721894","global_4",4,"individual"
"SYNID0108722313","global_1",1,"individual"
"SYNID0108723342","global_4",4,"individual"
"SYNID0108723422","global_3",3,"individual"
"SYNID0108723558","global_1",1,"individual"
"SYNID0108723842","global_4",4,"individual"
"SYNID0108724200","global_4",4,"individual"
"SYNID0108724587","global_4",4,"individual"
"SYNID0108724595","global_4",4,"individual"
"SYNID0108724935","global_4",4,"individual"
"SYNID0108724977","global_3",3,"individual"
"SYNID0108725460","global_3",3,"individual"
"SYNID0108725788","global_4",4,"individual"
"SYNID0108725945","global_3",3,"individual"
"SYNID0108726440","global_3",3,"individual"
"SYNID0108726492","global_4",4,"individual"
"SYNID0108726651","global_3",3,"individual"
"SYNID0108726820","global_3",3,"individual"
"SYNID0108726870","global_4",4,"individual"
"SYNID0108727643","global_4",4,"individual"
"SYNID0108727733","global_4",4,"individual"
"SYNID0108728444","global_1",1,"individual"
"SYNID0108728848","global_4",4,"individual"
"SYNID0108729174","global_3",3,"individual"
"SYNID0108729235","global_3",3,"individual"
"SYNID0108729252","global_1",1,"individual"
"SYNID0108729288","global_3",3,"individual"
"SYNID0108729292","global_1",1,"individual"
"SYNID0108729333","global_4",4,"individual"
"SYNID0108729345","global_3",3,"individual"
"SYNID0108729453","global_4",4,"individual"
"SYNID0108729478","global_4",4,"individual"
"SYNID0108729584","global_4",4,"individual"
"SYNID0108729615","global_3",3,"individual"
"SYNID0108729712","global_4",4,"individual"
"SYNID0108729768","global_4",4,"individual"
"SYNID0108729951","global_4",4,"individual"
"SYNID0108730048","global_3",3,"individual"
"SYNID0108730142","global_4",4,"individual"
"SYNID0108730304","global_3",3,"individual"
"SYNID0108730648","global_4",4,"individual"
"SYNID0108730661","global_3",3,"individual"
"SYNID0108730774","global_4",4,"individual"
"SYNID0108731121","global_4",4,"individual"
"SYNID0108732008","global_4",4,"individual"
"SYNID0108732713","global_3",3,"individual"
"SYNID0108732912","global_4",4,"individual"
"SYNID0108733033","global_3",3,"individual"
"SYNID0108733437","global_3",3,"individual"
"SYNID0108733546","global_4",4,"individual"
"SYNID0108734081","global_3",3,"individual"
"SYNID0108734091","global_4",4,"individual"
"SYNID0108734643","global_3",3,"individual"
"SYNID0108735087","global_3",3,"individual"
"SYNID0108735395","global_4",4,"individual"
"SYNID0108735885","global_3",3,"individual"
"SYNID0108736040","global_4",4,"individual"
"SYNID0108736339","global_4",4,"individual"
"SYNID0108736792","global_1",1,"individual"
"SYNID0108737305","global_4",4,"individual"
"SYNID0108737348","global_3",3,"individual"
"SYNID0108737476","global_3",3,"individual"
"SYNID0108737876","global_4",4,"individual"
"SYNID0108737883","global_3",3,"individual"
"SYNID0108738330","global_3",3,"individual"
"SYNID0108738975","global_4",4,"individual"
"SYNID0108739206","global_1",1,"individual"
"SYNID0108739293","global_3",3,"individual"
"SYNID0108739629","global_4",4,"individual"
"SYNID0108740358","global_4",4,"individual"
"SYNID0108740419","global_4",4,"individual"
"SYNID0108740866","global_3",3,"individual"
"SYNID0108740868","global_4",4,"individual"
"SYNID0108740909","global_4",4,"individual"
"SYNID0108741070","global_3",3,"individual"
"SYNID0108741181","global_4",4,"individual"
"SYNID0108741227","global_3",3,"individual"
"SYNID0108741300","global_3",3,"individual"
"SYNID0108741376","global_4",4,"individual"
"SYNID0108741382","global_4",4,"individual"
"SYNID0108741400","global_4",4,"individual"
"SYNID0108741855","global_4",4,"individual"
"SYNID0108741933","global_3",3,"individual"
"SYNID0108742015","global_4",4,"individual"
"SYNID0108742152","global_1",1,"individual"
"SYNID0108742299","global_4",4,"individual"
"SYNID0108742476","global_4",4,"individual"
"SYNID0108742732","global_3",3,"individual"
"SYNID0108742806","global_4",4,"individual"
"SYNID0108742953","global_4",4,"individual"
"SYNID0108743512","global_4",4,"individual"
"SYNID0108744107","global_3",3,"individual"
"SYNID0108744282","global_3",3,"individual"
"SYNID0108744490","global_4",4,"individual"
"SYNID0108744532","global_3",3,"individual"
"SYNID0108744922","global_3",3,"individual"
"SYNID0108745029","global_4",4,"individual"
"SYNID0108745152","global_3",3,"individual"
"SYNID0108745293","global_3",3,"individual"
"SYNID0108745495","global_3",3,"individual"
"SYNID0108745806","global_3",3,"individual"
"SYNID0108746033","global_4",4,"individual"
"SYNID0108746193","global_3",3,"individual"
"SYNID0108746682","global_3",3,"individual"
"SYNID0108746781","global_4",4,"individual"
"SYNID0108746938","global_1",1,"individual"
"SYNID0108747271","global_4",4,"individual"
"SYNID0108747602","global_3",3,"individual"
"SYNID0108747866","global_3",3,"individual"
"SYNID0108747949","global_3",3,"individual"
"SYNID0108748087","global_1",1,"individual"
"SYNID0108748104","global_4",4,"individual"
"SYNID0108748164","global_4",4,"individual"
"SYNID0108748457","global_3",3,"individual"
"SYNID0108748502","global_3",3,"individual"
"SYNID0108748614","global_4",4,"individual"
"SYNID0108749208","global_1",1,"individual"
"SYNID0108750252","global_4",4,"individual"
"SYNID0108750256","global_4",4,"individual"
"SYNID0108750322","global_4",4,"individual"
"SYNID0108750331","global_3",3,"individual"
"SYNID0108750402","global_3",3,"individual"
"SYNID0108750413","global_3",3,"individual"
"SYNID0108750774","global_4",4,"individual"
"SYNID0108750932","global_3",3,"individual"
"SYNID0108751018","global_3",3,"individual"
"SYNID0108751221","global_4",4,"individual"
"SYNID0108751296","global_4",4,"individual"
"SYNID0108751698","global_4",4,"individual"
"SYNID0108751700","global_4",4,"individual"
"SYNID0108751829","global_3",3,"individual"
"SYNID0108751866","global_4",4,"individual"
"SYNID0108752094","global_3",3,"individual"
"SYNID0108752152","global_4",4,"individual"
"SYNID0108752276","global_3",3,"individual"
"SYNID0108752424","global_3",3,"individual"
"SYNID0108752485","global_4",4,"individual"
"SYNID0108752579","global_3",3,"individual"
"SYNID0108752580","global_4",4,"individual"
"SYNID0108752876","global_3",3,"individual"
"SYNID0108753396","global_1",1,"individual"
"SYNID0108753868","global_4",4,"individual"
"SYNID0108754114","global_4",4,"individual"
"SYNID0108754210","global_3",3,"individual"
"SYNID0108754347","global_3",3,"individual"
"SYNID0108754571","global_3",3,"individual"
"SYNID0108754573","global_4",4,"individual"
"SYNID0108754918","global_4",4,"individual"
"SYNID0108755189","global_4",4,"individual"
"SYNID0108755365","global_1",1,"individual"
"SYNID0108755447","global_3",3,"individual"
"SYNID0108755779","global_4",4,"individual"
"SYNID0108755945","global_4",4,"individual"
"SYNID0108756157","global_4",4,"individual"
"SYNID0108756163","global_4",4,"individual"
"SYNID0108756202","global_4",4,"individual"
"SYNID0108756479","global_3",3,"individual"
"SYNID0108756662","global_4",4,"individual"
"SYNID0108756726","global_4",4,"individual"
"SYNID0108757583","global_3",3,"individual"
"SYNID0108757714","global_3",3,"individual"
"SYNID0108757718","global_4",4,"individual"
"SYNID0108757771","global_4",4,"individual"
"SYNID0108757976","global_4",4,"individual"
"SYNID0108758007","global_4",4,"individual"
"SYNID0108758247","global_4",4,"individual"
"SYNID0108758324","global_4",4,"individual"
"SYNID0108758659","global_4",4,"individual"
"SYNID0108758720","global_3",3,"individual"
"SYNID0108758804","global_4",4,"individual"
"SYNID0108759023","global_3",3,"individual"
"SYNID0108759124","global_1",1,"individual"
"SYNID0108759141","global_4",4,"individual"
