"customer_id","cluster_num","cluster_raw","kyc_type","dominant_kyc_type","cross_behavior_flag"
"SYNID0200774893",2,"global_2","business","business",FALSE
"SYNID0200774935",1,"global_1","business","individual",TRUE
"SYNID0200774950",2,"global_2","business","business",FALSE
"SYNID0200775027",2,"global_2","business","business",FALSE
"SYNID0200775040",2,"global_2","business","business",FALSE
"SYNID0200775121",2,"global_2","business","business",FALSE
"SYNID0200775282",2,"global_2","business","business",FALSE
"SYNID0200775298",2,"global_2","business","business",FALSE
"SYNID0200775502",2,"global_2","business","business",FALSE
"SYNID0200775528",2,"global_2","business","business",FALSE
"SYNID0200775541",2,"global_2","business","business",FALSE
"SYNID0200775624",2,"global_2","business","business",FALSE
"SYNID0200775821",2,"global_2","business","business",FALSE
"SYNID0200776088",2,"global_2","business","business",FALSE
"SYNID0200776139",2,"global_2","business","business",FALSE
"SYNID0200776169",2,"global_2","business","business",FALSE
"SYNID0200776551",2,"global_2","business","business",FALSE
"SYNID0200776782",2,"global_2","business","business",FALSE
"SYNID0200776972",2,"global_2","business","business",FALSE
"SYNID0200777061",2,"global_2","business","business",FALSE
"SYNID0200777078",2,"global_2","business","business",FALSE
"SYNID0200777238",2,"global_2","business","business",FALSE
"SYNID0200777374",2,"global_2","business","business",FALSE
"SYNID0200777887",2,"global_2","business","business",FALSE
"SYNID0200778012",2,"global_2","business","business",FALSE
"SYNID0200778085",1,"global_1","business","individual",TRUE
"SYNID0200778272",2,"global_2","business","business",FALSE
"SYNID0200778621",2,"global_2","business","business",FALSE
"SYNID0200778671",2,"global_2","business","business",FALSE
"SYNID0200778713",2,"global_2","business","business",FALSE
"SYNID0200778730",2,"global_2","business","business",FALSE
"SYNID0200778980",1,"global_1","business","individual",TRUE
"SYNID0200779013",1,"global_1","business","individual",TRUE
"SYNID0200779102",2,"global_2","business","business",FALSE
"SYNID0200779113",2,"global_2","business","business",FALSE
"SYNID0200779145",2,"global_2","business","business",FALSE
"SYNID0200779177",2,"global_2","business","business",FALSE
"SYNID0200779245",2,"global_2","business","business",FALSE
"SYNID0200779363",1,"global_1","business","individual",TRUE
"SYNID0200779733",2,"global_2","business","business",FALSE
"SYNID0200779849",2,"global_2","business","business",FALSE
"SYNID0200779971",2,"global_2","business","business",FALSE
"SYNID0200780059",2,"global_2","business","business",FALSE
"SYNID0200780279",2,"global_2","business","business",FALSE
"SYNID0200780381",2,"global_2","business","business",FALSE
"SYNID0200780401",2,"global_2","business","business",FALSE
"SYNID0200780497",2,"global_2","business","business",FALSE
"SYNID0200780499",2,"global_2","business","business",FALSE
"SYNID0200780506",2,"global_2","business","business",FALSE
"SYNID0200780632",2,"global_2","business","business",FALSE
"SYNID0200780726",2,"global_2","business","business",FALSE
"SYNID0200780760",2,"global_2","business","business",FALSE
"SYNID0200780840",2,"global_2","business","business",FALSE
"SYNID0200781244",2,"global_2","business","business",FALSE
"SYNID0200781248",2,"global_2","business","business",FALSE
"SYNID0200781560",2,"global_2","business","business",FALSE
"SYNID0200781598",2,"global_2","business","business",FALSE
"SYNID0200781620",2,"global_2","business","business",FALSE
"SYNID0200781844",2,"global_2","business","business",FALSE
"SYNID0200781856",1,"global_1","business","individual",TRUE
"SYNID0200782103",2,"global_2","business","business",FALSE
"SYNID0200782112",2,"global_2","business","business",FALSE
"SYNID0200782166",2,"global_2","business","business",FALSE
"SYNID0200782247",2,"global_2","business","business",FALSE
"SYNID0200782387",2,"global_2","business","business",FALSE
"SYNID0200782574",2,"global_2","business","business",FALSE
"SYNID0200782660",2,"global_2","business","business",FALSE
"SYNID0200782800",2,"global_2","business","business",FALSE
"SYNID0200782885",2,"global_2","business","business",FALSE
"SYNID0200783074",2,"global_2","business","business",FALSE
"SYNID0200783137",2,"global_2","business","business",FALSE
"SYNID0200783150",2,"global_2","business","business",FALSE
"SYNID0200783169",2,"global_2","business","business",FALSE
"SYNID0200783337",2,"global_2","business","business",FALSE
"SYNID0200783353",2,"global_2","business","business",FALSE
"SYNID0200783412",1,"global_1","business","individual",TRUE
"SYNID0200783636",1,"global_1","business","individual",TRUE
"SYNID0200783806",2,"global_2","business","business",FALSE
"SYNID0200783901",2,"global_2","business","business",FALSE
"SYNID0200784268",2,"global_2","business","business",FALSE
"SYNID0200784289",2,"global_2","business","business",FALSE
"SYNID0200784332",2,"global_2","business","business",FALSE
"SYNID0200784354",1,"global_1","business","individual",TRUE
"SYNID0200784390",2,"global_2","business","business",FALSE
"SYNID0200784501",2,"global_2","business","business",FALSE
"SYNID0200784637",2,"global_2","business","business",FALSE
"SYNID0200784660",2,"global_2","business","business",FALSE
"SYNID0200784709",2,"global_2","business","business",FALSE
"SYNID0200784809",2,"global_2","business","business",FALSE
"SYNID0200784810",2,"global_2","business","business",FALSE
"SYNID0200784863",2,"global_2","business","business",FALSE
"SYNID0200784882",2,"global_2","business","business",FALSE
"SYNID0200784992",2,"global_2","business","business",FALSE
"SYNID0200785080",2,"global_2","business","business",FALSE
"SYNID0200785301",2,"global_2","business","business",FALSE
"SYNID0200785472",2,"global_2","business","business",FALSE
"SYNID0200785482",2,"global_2","business","business",FALSE
"SYNID0200785577",2,"global_2","business","business",FALSE
"SYNID0200785929",2,"global_2","business","business",FALSE
"SYNID0200785948",2,"global_2","business","business",FALSE
"SYNID0200785975",2,"global_2","business","business",FALSE
"SYNID0200785989",2,"global_2","business","business",FALSE
"SYNID0200786065",2,"global_2","business","business",FALSE
"SYNID0200786145",2,"global_2","business","business",FALSE
"SYNID0200786175",2,"global_2","business","business",FALSE
"SYNID0200786262",2,"global_2","business","business",FALSE
"SYNID0200786471",2,"global_2","business","business",FALSE
"SYNID0200786644",2,"global_2","business","business",FALSE
"SYNID0200786655",2,"global_2","business","business",FALSE
"SYNID0200786667",2,"global_2","business","business",FALSE
"SYNID0200786688",2,"global_2","business","business",FALSE
"SYNID0200786782",2,"global_2","business","business",FALSE
"SYNID0200787025",2,"global_2","business","business",FALSE
"SYNID0200787042",2,"global_2","business","business",FALSE
"SYNID0200787156",2,"global_2","business","business",FALSE
"SYNID0200787203",2,"global_2","business","business",FALSE
"SYNID0200787233",2,"global_2","business","business",FALSE
"SYNID0200787523",2,"global_2","business","business",FALSE
"SYNID0200787729",2,"global_2","business","business",FALSE
"SYNID0200787910",2,"global_2","business","business",FALSE
"SYNID0200787993",2,"global_2","business","business",FALSE
"SYNID0200788282",2,"global_2","business","business",FALSE
"SYNID0200788315",2,"global_2","business","business",FALSE
"SYNID0200788356",2,"global_2","business","business",FALSE
"SYNID0200788386",2,"global_2","business","business",FALSE
"SYNID0200788501",2,"global_2","business","business",FALSE
"SYNID0200788530",2,"global_2","business","business",FALSE
"SYNID0200788544",2,"global_2","business","business",FALSE
"SYNID0200788551",2,"global_2","business","business",FALSE
"SYNID0200788591",2,"global_2","business","business",FALSE
"SYNID0200788604",2,"global_2","business","business",FALSE
"SYNID0200788816",2,"global_2","business","business",FALSE
"SYNID0200788836",2,"global_2","business","business",FALSE
"SYNID0200788857",2,"global_2","business","business",FALSE
"SYNID0200788931",2,"global_2","business","business",FALSE
"SYNID0200788946",3,"global_3","business","individual",TRUE
"SYNID0200789087",1,"global_1","business","individual",TRUE
"SYNID0200789134",2,"global_2","business","business",FALSE
"SYNID0200789135",2,"global_2","business","business",FALSE
"SYNID0200789151",2,"global_2","business","business",FALSE
"SYNID0200789296",2,"global_2","business","business",FALSE
"SYNID0200789397",2,"global_2","business","business",FALSE
"SYNID0200789955",2,"global_2","business","business",FALSE
"SYNID0200790050",2,"global_2","business","business",FALSE
"SYNID0200790055",2,"global_2","business","business",FALSE
"SYNID0200790114",2,"global_2","business","business",FALSE
"SYNID0200790125",2,"global_2","business","business",FALSE
"SYNID0200790200",2,"global_2","business","business",FALSE
"SYNID0200790201",2,"global_2","business","business",FALSE
"SYNID0200790286",2,"global_2","business","business",FALSE
"SYNID0200790323",2,"global_2","business","business",FALSE
"SYNID0200790379",2,"global_2","business","business",FALSE
"SYNID0200790569",2,"global_2","business","business",FALSE
"SYNID0200790604",2,"global_2","business","business",FALSE
"SYNID0200790610",2,"global_2","business","business",FALSE
"SYNID0200790741",1,"global_1","business","individual",TRUE
"SYNID0200790772",2,"global_2","business","business",FALSE
"SYNID0200790891",2,"global_2","business","business",FALSE
"SYNID0200790898",2,"global_2","business","business",FALSE
"SYNID0200791194",2,"global_2","business","business",FALSE
"SYNID0200791210",2,"global_2","business","business",FALSE
"SYNID0200791302",2,"global_2","business","business",FALSE
"SYNID0200791465",1,"global_1","business","individual",TRUE
"SYNID0200791566",2,"global_2","business","business",FALSE
"SYNID0200791764",2,"global_2","business","business",FALSE
"SYNID0200791830",2,"global_2","business","business",FALSE
"SYNID0200791852",2,"global_2","business","business",FALSE
"SYNID0200791913",2,"global_2","business","business",FALSE
"SYNID0200791967",2,"global_2","business","business",FALSE
"SYNID0200792003",2,"global_2","business","business",FALSE
"SYNID0200792072",1,"global_1","business","individual",TRUE
"SYNID0200792092",2,"global_2","business","business",FALSE
"SYNID0200792249",2,"global_2","business","business",FALSE
"SYNID0200792648",2,"global_2","business","business",FALSE
"SYNID0200792788",2,"global_2","business","business",FALSE
"SYNID0200793099",2,"global_2","business","business",FALSE
"SYNID0200793182",2,"global_2","business","business",FALSE
"SYNID0200793183",2,"global_2","business","business",FALSE
"SYNID0200793609",2,"global_2","business","business",FALSE
"SYNID0200793795",2,"global_2","business","business",FALSE
"SYNID0200793862",2,"global_2","business","business",FALSE
"SYNID0200794031",2,"global_2","business","business",FALSE
"SYNID0200794066",2,"global_2","business","business",FALSE
"SYNID0200794276",2,"global_2","business","business",FALSE
"SYNID0200794312",2,"global_2","business","business",FALSE
"SYNID0200794546",2,"global_2","business","business",FALSE
"SYNID0200794736",2,"global_2","business","business",FALSE
"SYNID0200794772",2,"global_2","business","business",FALSE
"SYNID0200794833",2,"global_2","business","business",FALSE
"SYNID0200794885",2,"global_2","business","business",FALSE
"SYNID0200795010",2,"global_2","business","business",FALSE
"SYNID0200795055",2,"global_2","business","business",FALSE
"SYNID0200795158",2,"global_2","business","business",FALSE
"SYNID0200795380",2,"global_2","business","business",FALSE
"SYNID0200795823",2,"global_2","business","business",FALSE
"SYNID0200795871",2,"global_2","business","business",FALSE
"SYNID0200795927",2,"global_2","business","business",FALSE
"SYNID0200796151",2,"global_2","business","business",FALSE
"SYNID0200796420",2,"global_2","business","business",FALSE
"SYNID0200796679",2,"global_2","business","business",FALSE
"SYNID0200796729",2,"global_2","business","business",FALSE
"SYNID0200797014",2,"global_2","business","business",FALSE
"SYNID0200797143",2,"global_2","business","business",FALSE
"SYNID0200797639",1,"global_1","business","individual",TRUE
"SYNID0200797648",2,"global_2","business","business",FALSE
"SYNID0200797682",2,"global_2","business","business",FALSE
"SYNID0200797714",2,"global_2","business","business",FALSE
"SYNID0200797745",2,"global_2","business","business",FALSE
"SYNID0200797752",2,"global_2","business","business",FALSE
"SYNID0200797854",2,"global_2","business","business",FALSE
"SYNID0200797987",2,"global_2","business","business",FALSE
"SYNID0200798062",2,"global_2","business","business",FALSE
"SYNID0200798177",2,"global_2","business","business",FALSE
"SYNID0200798236",2,"global_2","business","business",FALSE
"SYNID0200798294",2,"global_2","business","business",FALSE
"SYNID0200798374",2,"global_2","business","business",FALSE
"SYNID0200798533",2,"global_2","business","business",FALSE
"SYNID0200798590",2,"global_2","business","business",FALSE
"SYNID0200798593",2,"global_2","business","business",FALSE
"SYNID0200798668",2,"global_2","business","business",FALSE
"SYNID0200798778",2,"global_2","business","business",FALSE
"SYNID0200799019",2,"global_2","business","business",FALSE
"SYNID0200799051",2,"global_2","business","business",FALSE
"SYNID0200799081",2,"global_2","business","business",FALSE
"SYNID0200799308",2,"global_2","business","business",FALSE
"SYNID0200799592",2,"global_2","business","business",FALSE
"SYNID0200800109",2,"global_2","business","business",FALSE
"SYNID0200800139",2,"global_2","business","business",FALSE
"SYNID0200800375",2,"global_2","business","business",FALSE
"SYNID0200800421",2,"global_2","business","business",FALSE
"SYNID0200800503",2,"global_2","business","business",FALSE
"SYNID0200800535",2,"global_2","business","business",FALSE
"SYNID0200800956",2,"global_2","business","business",FALSE
"SYNID0200800969",2,"global_2","business","business",FALSE
"SYNID0200801002",2,"global_2","business","business",FALSE
"SYNID0200801021",2,"global_2","business","business",FALSE
"SYNID0200801153",2,"global_2","business","business",FALSE
"SYNID0200801299",2,"global_2","business","business",FALSE
"SYNID0200801683",2,"global_2","business","business",FALSE
"SYNID0200801842",2,"global_2","business","business",FALSE
"SYNID0200801863",2,"global_2","business","business",FALSE
"SYNID0200801887",1,"global_1","business","individual",TRUE
"SYNID0200801987",2,"global_2","business","business",FALSE
"SYNID0200801989",2,"global_2","business","business",FALSE
"SYNID0200802045",2,"global_2","business","business",FALSE
"SYNID0200802402",2,"global_2","business","business",FALSE
"SYNID0200802480",2,"global_2","business","business",FALSE
"SYNID0200802502",2,"global_2","business","business",FALSE
"SYNID0200802524",2,"global_2","business","business",FALSE
"SYNID0200802779",2,"global_2","business","business",FALSE
"SYNID0200803022",2,"global_2","business","business",FALSE
"SYNID0200803033",2,"global_2","business","business",FALSE
"SYNID0200803054",2,"global_2","business","business",FALSE
"SYNID0200803199",2,"global_2","business","business",FALSE
"SYNID0200803216",2,"global_2","business","business",FALSE
"SYNID0200803219",2,"global_2","business","business",FALSE
"SYNID0200803334",2,"global_2","business","business",FALSE
"SYNID0200803429",2,"global_2","business","business",FALSE
"SYNID0200803503",2,"global_2","business","business",FALSE
"SYNID0200803649",2,"global_2","business","business",FALSE
"SYNID0200803797",2,"global_2","business","business",FALSE
"SYNID0200803847",2,"global_2","business","business",FALSE
"SYNID0200803874",2,"global_2","business","business",FALSE
"SYNID0200803879",2,"global_2","business","business",FALSE
"SYNID0200803931",2,"global_2","business","business",FALSE
"SYNID0200804076",2,"global_2","business","business",FALSE
"SYNID0200804142",2,"global_2","business","business",FALSE
"SYNID0200804168",2,"global_2","business","business",FALSE
"SYNID0200804196",2,"global_2","business","business",FALSE
"SYNID0200804334",2,"global_2","business","business",FALSE
"SYNID0200804387",2,"global_2","business","business",FALSE
"SYNID0200804701",2,"global_2","business","business",FALSE
"SYNID0200804836",2,"global_2","business","business",FALSE
"SYNID0200804903",3,"global_3","business","individual",TRUE
"SYNID0200805055",2,"global_2","business","business",FALSE
"SYNID0200805414",2,"global_2","business","business",FALSE
"SYNID0200805479",2,"global_2","business","business",FALSE
"SYNID0200805578",2,"global_2","business","business",FALSE
"SYNID0200805924",2,"global_2","business","business",FALSE
"SYNID0200805969",2,"global_2","business","business",FALSE
"SYNID0200806411",2,"global_2","business","business",FALSE
"SYNID0200806649",2,"global_2","business","business",FALSE
"SYNID0200806779",2,"global_2","business","business",FALSE
"SYNID0200807026",2,"global_2","business","business",FALSE
"SYNID0200807212",2,"global_2","business","business",FALSE
"SYNID0200807390",2,"global_2","business","business",FALSE
"SYNID0200807521",2,"global_2","business","business",FALSE
"SYNID0200807649",2,"global_2","business","business",FALSE
"SYNID0200808017",2,"global_2","business","business",FALSE
"SYNID0200808059",2,"global_2","business","business",FALSE
"SYNID0200808138",2,"global_2","business","business",FALSE
"SYNID0200808226",2,"global_2","business","business",FALSE
"SYNID0200808348",2,"global_2","business","business",FALSE
"SYNID0200808409",2,"global_2","business","business",FALSE
"SYNID0200808455",1,"global_1","business","individual",TRUE
"SYNID0200808542",2,"global_2","business","business",FALSE
"SYNID0200808697",2,"global_2","business","business",FALSE
"SYNID0200808796",3,"global_3","business","individual",TRUE
"SYNID0200809172",2,"global_2","business","business",FALSE
"SYNID0200809260",2,"global_2","business","business",FALSE
"SYNID0200809340",2,"global_2","business","business",FALSE
"SYNID0200809536",2,"global_2","business","business",FALSE
"SYNID0200809545",2,"global_2","business","business",FALSE
"SYNID0200809682",2,"global_2","business","business",FALSE
"SYNID0200809779",2,"global_2","business","business",FALSE
"SYNID0200809978",2,"global_2","business","business",FALSE
"SYNID0200810000",2,"global_2","business","business",FALSE
"SYNID0200810061",2,"global_2","business","business",FALSE
"SYNID0200810254",2,"global_2","business","business",FALSE
"SYNID0200810268",2,"global_2","business","business",FALSE
"SYNID0200810328",2,"global_2","business","business",FALSE
"SYNID0200810538",2,"global_2","business","business",FALSE
"SYNID0200810626",2,"global_2","business","business",FALSE
"SYNID0200810700",2,"global_2","business","business",FALSE
"SYNID0200810749",2,"global_2","business","business",FALSE
"SYNID0200810782",1,"global_1","business","individual",TRUE
"SYNID0200810848",2,"global_2","business","business",FALSE
"SYNID0200810872",2,"global_2","business","business",FALSE
"SYNID0200810966",2,"global_2","business","business",FALSE
"SYNID0200811357",2,"global_2","business","business",FALSE
"SYNID0200811481",2,"global_2","business","business",FALSE
"SYNID0200811757",2,"global_2","business","business",FALSE
"SYNID0200811771",2,"global_2","business","business",FALSE
"SYNID0200811863",2,"global_2","business","business",FALSE
"SYNID0200812038",2,"global_2","business","business",FALSE
"SYNID0200812055",2,"global_2","business","business",FALSE
"SYNID0200812065",1,"global_1","business","individual",TRUE
"SYNID0200812249",2,"global_2","business","business",FALSE
"SYNID0200812286",2,"global_2","business","business",FALSE
"SYNID0200812390",2,"global_2","business","business",FALSE
"SYNID0200812623",2,"global_2","business","business",FALSE
"SYNID0200812851",2,"global_2","business","business",FALSE
"SYNID0200812876",2,"global_2","business","business",FALSE
"SYNID0200813037",2,"global_2","business","business",FALSE
"SYNID0200813045",2,"global_2","business","business",FALSE
"SYNID0200813054",2,"global_2","business","business",FALSE
"SYNID0200813099",2,"global_2","business","business",FALSE
"SYNID0200813276",2,"global_2","business","business",FALSE
"SYNID0200813400",2,"global_2","business","business",FALSE
"SYNID0200813758",2,"global_2","business","business",FALSE
"SYNID0200814003",2,"global_2","business","business",FALSE
"SYNID0200814187",2,"global_2","business","business",FALSE
"SYNID0200814284",2,"global_2","business","business",FALSE
"SYNID0200814581",2,"global_2","business","business",FALSE
"SYNID0200814589",2,"global_2","business","business",FALSE
"SYNID0200814749",2,"global_2","business","business",FALSE
"SYNID0200814923",2,"global_2","business","business",FALSE
"SYNID0200814956",2,"global_2","business","business",FALSE
"SYNID0200815004",2,"global_2","business","business",FALSE
"SYNID0200815239",2,"global_2","business","business",FALSE
"SYNID0200815501",2,"global_2","business","business",FALSE
"SYNID0200815562",2,"global_2","business","business",FALSE
"SYNID0200815567",2,"global_2","business","business",FALSE
"SYNID0200815574",2,"global_2","business","business",FALSE
"SYNID0200815708",2,"global_2","business","business",FALSE
"SYNID0200815875",2,"global_2","business","business",FALSE
"SYNID0200816255",2,"global_2","business","business",FALSE
"SYNID0200816343",2,"global_2","business","business",FALSE
"SYNID0200816489",2,"global_2","business","business",FALSE
"SYNID0200816533",2,"global_2","business","business",FALSE
"SYNID0200816677",2,"global_2","business","business",FALSE
"SYNID0200816683",2,"global_2","business","business",FALSE
"SYNID0200816798",2,"global_2","business","business",FALSE
"SYNID0200816819",2,"global_2","business","business",FALSE
"SYNID0200816895",2,"global_2","business","business",FALSE
"SYNID0200816975",2,"global_2","business","business",FALSE
"SYNID0200817020",2,"global_2","business","business",FALSE
"SYNID0200817135",2,"global_2","business","business",FALSE
"SYNID0200817410",2,"global_2","business","business",FALSE
"SYNID0200817493",2,"global_2","business","business",FALSE
"SYNID0200817510",2,"global_2","business","business",FALSE
"SYNID0200817629",2,"global_2","business","business",FALSE
"SYNID0200817651",2,"global_2","business","business",FALSE
"SYNID0200817800",2,"global_2","business","business",FALSE
"SYNID0200818158",2,"global_2","business","business",FALSE
"SYNID0200818176",2,"global_2","business","business",FALSE
"SYNID0200818467",2,"global_2","business","business",FALSE
"SYNID0200818631",2,"global_2","business","business",FALSE
"SYNID0200818640",2,"global_2","business","business",FALSE
"SYNID0200818912",1,"global_1","business","individual",TRUE
"SYNID0200818996",2,"global_2","business","business",FALSE
"SYNID0200819090",2,"global_2","business","business",FALSE
"SYNID0200819380",2,"global_2","business","business",FALSE
"SYNID0200819542",2,"global_2","business","business",FALSE
"SYNID0200819657",2,"global_2","business","business",FALSE
"SYNID0200819773",2,"global_2","business","business",FALSE
"SYNID0200819808",2,"global_2","business","business",FALSE
"SYNID0200820055",2,"global_2","business","business",FALSE
"SYNID0200820059",2,"global_2","business","business",FALSE
"SYNID0200820187",2,"global_2","business","business",FALSE
"SYNID0200820225",2,"global_2","business","business",FALSE
"SYNID0200820258",2,"global_2","business","business",FALSE
"SYNID0200820259",2,"global_2","business","business",FALSE
"SYNID0200820582",2,"global_2","business","business",FALSE
"SYNID0200820658",2,"global_2","business","business",FALSE
"SYNID0200820826",1,"global_1","business","individual",TRUE
"SYNID0200820947",1,"global_1","business","individual",TRUE
"SYNID0200820993",1,"global_1","business","individual",TRUE
"SYNID0200821002",2,"global_2","business","business",FALSE
"SYNID0200821111",2,"global_2","business","business",FALSE
"SYNID0200821146",2,"global_2","business","business",FALSE
"SYNID0200821502",2,"global_2","business","business",FALSE
"SYNID0200821735",2,"global_2","business","business",FALSE
"SYNID0200821951",2,"global_2","business","business",FALSE
"SYNID0200822085",2,"global_2","business","business",FALSE
"SYNID0200822124",2,"global_2","business","business",FALSE
"SYNID0200822171",2,"global_2","business","business",FALSE
"SYNID0200822341",2,"global_2","business","business",FALSE
"SYNID0200822344",2,"global_2","business","business",FALSE
"SYNID0200822360",2,"global_2","business","business",FALSE
"SYNID0200822486",2,"global_2","business","business",FALSE
"SYNID0200822535",2,"global_2","business","business",FALSE
"SYNID0200822674",2,"global_2","business","business",FALSE
"SYNID0200822796",2,"global_2","business","business",FALSE
"SYNID0200822797",2,"global_2","business","business",FALSE
"SYNID0200822821",2,"global_2","business","business",FALSE
"SYNID0200822840",2,"global_2","business","business",FALSE
"SYNID0200822945",2,"global_2","business","business",FALSE
"SYNID0200823139",2,"global_2","business","business",FALSE
"SYNID0200823225",2,"global_2","business","business",FALSE
"SYNID0200823285",2,"global_2","business","business",FALSE
"SYNID0200823557",2,"global_2","business","business",FALSE
"SYNID0200823629",2,"global_2","business","business",FALSE
"SYNID0200823724",2,"global_2","business","business",FALSE
"SYNID0200823881",2,"global_2","business","business",FALSE
"SYNID0200823997",2,"global_2","business","business",FALSE
"SYNID0200824166",2,"global_2","business","business",FALSE
"SYNID0200824352",2,"global_2","business","business",FALSE
"SYNID0200824364",2,"global_2","business","business",FALSE
"SYNID0200824555",2,"global_2","business","business",FALSE
"SYNID0200824732",2,"global_2","business","business",FALSE
"SYNID0200824796",2,"global_2","business","business",FALSE
"SYNID0200824891",2,"global_2","business","business",FALSE
"SYNID0200824909",2,"global_2","business","business",FALSE
"SYNID0200825079",2,"global_2","business","business",FALSE
"SYNID0200825123",2,"global_2","business","business",FALSE
"SYNID0200825275",2,"global_2","business","business",FALSE
"SYNID0200825314",2,"global_2","business","business",FALSE
"SYNID0200825673",3,"global_3","business","individual",TRUE
"SYNID0200825706",2,"global_2","business","business",FALSE
"SYNID0200825767",2,"global_2","business","business",FALSE
"SYNID0200825850",2,"global_2","business","business",FALSE
"SYNID0200826226",2,"global_2","business","business",FALSE
"SYNID0200826392",2,"global_2","business","business",FALSE
"SYNID0200826459",2,"global_2","business","business",FALSE
"SYNID0200826466",2,"global_2","business","business",FALSE
"SYNID0200826680",2,"global_2","business","business",FALSE
"SYNID0200826798",2,"global_2","business","business",FALSE
"SYNID0200826890",2,"global_2","business","business",FALSE
"SYNID0200827020",2,"global_2","business","business",FALSE
"SYNID0200827236",2,"global_2","business","business",FALSE
"SYNID0200827958",2,"global_2","business","business",FALSE
"SYNID0200828021",2,"global_2","business","business",FALSE
"SYNID0200828080",2,"global_2","business","business",FALSE
"SYNID0200828085",2,"global_2","business","business",FALSE
"SYNID0200828245",2,"global_2","business","business",FALSE
"SYNID0200828428",2,"global_2","business","business",FALSE
"SYNID0200828516",2,"global_2","business","business",FALSE
"SYNID0200828539",2,"global_2","business","business",FALSE
"SYNID0200828561",2,"global_2","business","business",FALSE
"SYNID0200828615",2,"global_2","business","business",FALSE
"SYNID0200828664",2,"global_2","business","business",FALSE
"SYNID0200828957",2,"global_2","business","business",FALSE
"SYNID0200829041",2,"global_2","business","business",FALSE
"SYNID0200829420",2,"global_2","business","business",FALSE
"SYNID0200829502",2,"global_2","business","business",FALSE
"SYNID0200829535",2,"global_2","business","business",FALSE
"SYNID0200829615",2,"global_2","business","business",FALSE
"SYNID0200829769",2,"global_2","business","business",FALSE
"SYNID0200829825",2,"global_2","business","business",FALSE
"SYNID0200830072",2,"global_2","business","business",FALSE
"SYNID0200830083",2,"global_2","business","business",FALSE
"SYNID0200830097",2,"global_2","business","business",FALSE
"SYNID0200830189",2,"global_2","business","business",FALSE
"SYNID0200830284",2,"global_2","business","business",FALSE
"SYNID0200830373",2,"global_2","business","business",FALSE
"SYNID0200830377",2,"global_2","business","business",FALSE
"SYNID0200830497",2,"global_2","business","business",FALSE
"SYNID0200830548",2,"global_2","business","business",FALSE
"SYNID0200830799",2,"global_2","business","business",FALSE
"SYNID0200830864",1,"global_1","business","individual",TRUE
"SYNID0200831044",2,"global_2","business","business",FALSE
"SYNID0200831088",2,"global_2","business","business",FALSE
"SYNID0200831466",2,"global_2","business","business",FALSE
"SYNID0200831485",2,"global_2","business","business",FALSE
"SYNID0200831512",2,"global_2","business","business",FALSE
"SYNID0200831626",2,"global_2","business","business",FALSE
"SYNID0200832022",2,"global_2","business","business",FALSE
"SYNID0200832058",2,"global_2","business","business",FALSE
"SYNID0200832120",2,"global_2","business","business",FALSE
"SYNID0200832269",2,"global_2","business","business",FALSE
"SYNID0200832583",2,"global_2","business","business",FALSE
"SYNID0200832632",3,"global_3","business","individual",TRUE
"SYNID0200832705",2,"global_2","business","business",FALSE
"SYNID0200832768",2,"global_2","business","business",FALSE
"SYNID0200833045",2,"global_2","business","business",FALSE
"SYNID0200833181",2,"global_2","business","business",FALSE
"SYNID0200833256",2,"global_2","business","business",FALSE
"SYNID0200833348",2,"global_2","business","business",FALSE
"SYNID0200833574",2,"global_2","business","business",FALSE
"SYNID0200833591",2,"global_2","business","business",FALSE
"SYNID0200833621",2,"global_2","business","business",FALSE
"SYNID0200833672",2,"global_2","business","business",FALSE
"SYNID0200833851",1,"global_1","business","individual",TRUE
"SYNID0200834130",2,"global_2","business","business",FALSE
"SYNID0200834210",2,"global_2","business","business",FALSE
"SYNID0200834494",2,"global_2","business","business",FALSE
"SYNID0200834497",2,"global_2","business","business",FALSE
"SYNID0200834607",2,"global_2","business","business",FALSE
"SYNID0200834656",2,"global_2","business","business",FALSE
"SYNID0200834664",2,"global_2","business","business",FALSE
"SYNID0200834673",2,"global_2","business","business",FALSE
"SYNID0200834817",1,"global_1","business","individual",TRUE
"SYNID0200834853",2,"global_2","business","business",FALSE
"SYNID0200834867",2,"global_2","business","business",FALSE
"SYNID0200834977",2,"global_2","business","business",FALSE
"SYNID0200835015",2,"global_2","business","business",FALSE
"SYNID0200835106",2,"global_2","business","business",FALSE
"SYNID0200835140",2,"global_2","business","business",FALSE
"SYNID0200835170",2,"global_2","business","business",FALSE
"SYNID0200835320",2,"global_2","business","business",FALSE
"SYNID0200835463",1,"global_1","business","individual",TRUE
"SYNID0200835653",2,"global_2","business","business",FALSE
"SYNID0200835771",2,"global_2","business","business",FALSE
"SYNID0200835845",2,"global_2","business","business",FALSE
"SYNID0200835901",2,"global_2","business","business",FALSE
"SYNID0200835955",2,"global_2","business","business",FALSE
"SYNID0200836407",2,"global_2","business","business",FALSE
"SYNID0200836509",2,"global_2","business","business",FALSE
"SYNID0200836953",3,"global_3","business","individual",TRUE
"SYNID0200837172",2,"global_2","business","business",FALSE
"SYNID0200837188",2,"global_2","business","business",FALSE
"SYNID0200837988",2,"global_2","business","business",FALSE
"SYNID0200838085",2,"global_2","business","business",FALSE
"SYNID0200838164",2,"global_2","business","business",FALSE
